datetime;fast_tf;slow_tf;period;hma_value;fast_close;direction
2026-06-11 12:45:00;M5;30;34;4093,48999;4093,99000;UP
2026-06-11 13:05:00;M5;30;34;4093,74263;4090,55000;DOWN
2026-06-11 15:10:00;M5;30;55;4079,84715;4076,34000;DOWN
2026-06-11 16:00:00;M5;30;21;4082,96554;4083,82000;UP
2026-06-11 16:10:00;M5;30;55;4081,59363;4073,15000;DOWN
2026-06-11 16:45:00;M5;30;21;4077,92366;4083,70000;UP
2026-06-11 17:05:00;M5;30;55;4082,22726;4062,54000;DOWN
2026-06-11 17:35:00;M5;30;21;4074,84346;4078,70000;UP
2026-06-11 18:15:00;M5;30;34;4081,32967;4081,94000;UP
2026-06-11 19:25:00;M5;30;55;4082,18093;4079,61000;DOWN
2026-06-11 19:35:00;M5;30;55;4082,26331;4082,60000;UP
2026-06-11 20:00:00;M5;30;34;4078,52123;4074,74000;DOWN
2026-06-11 20:25:00;M5;30;21;4080,66982;4101,89000;UP
2026-06-11 20:05:00;M5;30;55;4082,86614;4076,63000;DOWN
2026-06-11 20:35:00;M5;30;55;4085,22026;4150,38000;UP
2026-06-12 01:05:00;M5;30;21;4220,56678;4209,36000;DOWN
2026-06-12 01:55:00;M5;30;21;4235,83775;4243,25000;UP
2026-06-12 02:05:00;M5;30;21;4245,97867;4225,83000;DOWN
2026-06-12 02:35:00;M5;30;34;4216,82179;4216,58000;DOWN
2026-06-12 04:00:00;M5;30;55;4192,61068;4184,63000;DOWN
2026-06-12 06:35:00;M5;30;21;4198,46449;4201,99000;UP
2026-06-12 07:15:00;M5;30;21;4194,11578;4192,07000;DOWN
2026-06-12 07:35:00;M5;30;21;4190,59133;4195,33000;UP
2026-06-12 08:00:00;M5;30;89;4188,05700;4188,02000;DOWN
2026-06-12 08:05:00;M5;30;21;4187,62343;4185,17000;DOWN
2026-06-12 09:05:00;M5;30;21;4181,59610;4181,68000;UP
2026-06-12 09:35:00;M5;30;21;4180,02821;4177,86000;DOWN
2026-06-12 10:05:00;M5;30;21;4178,08110;4180,61000;UP
2026-06-12 10:55:00;M5;30;34;4191,57181;4194,20000;UP
2026-06-12 10:45:00;M5;30;21;4178,16991;4175,07000;DOWN
2026-06-12 11:05:00;M5;30;21;4181,52665;4201,90000;UP
2026-06-12 12:05:00;M5;30;55;4222,66549;4223,12000;UP
2026-06-12 12:55:00;M5;30;55;4222,43469;4221,85000;DOWN
2026-06-12 13:05:00;M5;30;55;4222,04897;4224,62000;UP
2026-06-12 13:15:00;M5;30;89;4220,17783;4217,77000;DOWN
2026-06-12 13:35:00;M5;30;21;4215,15517;4215,46000;UP
2026-06-12 13:35:00;M5;30;55;4221,62728;4215,46000;DOWN
2026-06-12 14:25:00;M5;30;34;4203,30857;4202,52000;DOWN
2026-06-12 14:40:00;M5;30;34;4204,83037;4209,66000;UP
2026-06-12 15:20:00;M5;30;34;4205,85339;4203,53000;DOWN
2026-06-12 16:35:00;M5;30;21;4205,09270;4207,26000;UP
2026-06-12 17:05:00;M5;30;34;4204,90360;4198,17000;DOWN
2026-06-12 17:50:00;M5;30;21;4196,62326;4207,52000;UP
2026-06-12 18:10:00;M5;30;55;4210,04740;4214,03000;UP
2026-06-12 18:45:00;M5;30;55;4209,83841;4207,73000;DOWN
2026-06-12 19:05:00;M5;30;55;4210,06684;4213,25000;UP
2026-06-12 21:50:00;M5;30;21;4222,34428;4221,86000;DOWN
2026-06-12 22:15:00;M5;30;55;4215,67070;4215,03000;DOWN
2026-06-12 23:55:00;M5;30;34;4218,11448;4218,87000;UP
2026-06-15 01:05:00;M5;30;21;4226,62726;4306,58000;UP
2026-06-15 04:00:00;M5;30;21;4292,39615;4291,71000;DOWN
2026-06-15 04:25:00;M5;30;21;4303,15630;4303,50000;UP
2026-06-15 05:05:00;M5;30;21;4323,45774;4321,53000;DOWN
2026-06-15 05:35:00;M5;30;21;4332,35182;4332,72000;UP
2026-06-15 06:05:00;M5;30;21;4338,27895;4323,68000;DOWN
2026-06-15 06:35:00;M5;30;34;4324,78512;4324,71000;DOWN
2026-06-15 08:35:00;M5;30;55;4323,76795;4320,58000;DOWN
2026-06-15 09:35:00;M5;30;89;4305,01728;4303,03000;DOWN
2026-06-15 10:05:00;M5;30;89;4308,75224;4312,52000;UP
2026-06-15 10:50:00;M5;30;21;4321,59392;4323,06000;UP
2026-06-15 11:30:00;M5;30;34;4341,14014;4343,34000;UP
2026-06-15 11:35:00;M5;30;55;4343,99744;4342,85000;DOWN
2026-06-15 12:20:00;M5;30;34;4340,54732;4340,57000;UP
2026-06-15 12:35:00;M5;30;34;4340,77119;4339,64000;DOWN
2026-06-15 14:30:00;M5;30;34;4341,62295;4345,91000;UP
2026-06-15 14:10:00;M5;30;21;4338,42050;4337,86000;DOWN
2026-06-15 14:35:00;M5;30;21;4340,93098;4346,64000;UP
2026-06-15 14:40:00;M5;30;89;4341,01528;4338,47000;DOWN
2026-06-15 15:30:00;M5;30;34;4341,83025;4342,38000;UP
2026-06-15 15:05:00;M5;30;21;4342,51075;4334,58000;DOWN
2026-06-15 15:40:00;M5;30;21;4344,45965;4345,10000;UP
2026-06-15 16:30:00;M5;30;55;4360,10577;4362,90000;UP
2026-06-15 16:05:00;M5;30;89;4350,77161;4345,23000;DOWN
2026-06-15 16:35:00;M5;30;21;4349,93775;4363,20000;UP
2026-06-15 16:50:00;M5;30;55;4360,98929;4357,58000;DOWN
2026-06-15 17:05:00;M5;30;55;4362,14723;4365,90000;UP
2026-06-15 17:35:00;M5;30;89;4360,32438;4357,31000;DOWN
2026-06-15 18:05:00;M5;30;34;4354,93077;4354,53000;DOWN
2026-06-15 18:40:00;M5;30;34;4357,22994;4357,39000;UP
2026-06-15 19:05:00;M5;30;34;4358,33263;4352,24000;DOWN
2026-06-15 23:05:00;M5;30;21;4318,14770;4319,35000;UP
2026-06-15 23:35:00;M5;30;21;4313,20262;4311,79000;DOWN
2026-06-16 01:05:00;M5;30;21;4308,89881;4313,32000;UP
2026-06-16 02:35:00;M5;30;34;4313,54480;4315,11000;UP
2026-06-16 03:20:00;M5;30;34;4310,46711;4309,06000;DOWN
2026-06-16 03:35:00;M5;30;34;4308,36809;4311,98000;UP
2026-06-16 05:10:00;M5;30;21;4310,52811;4309,50000;DOWN
2026-06-16 05:35:00;M5;30;21;4312,23444;4313,57000;UP
2026-06-16 07:50:00;M5;30;21;4322,14380;4321,78000;DOWN
2026-06-16 08:05:00;M5;30;21;4324,16854;4328,32000;UP
2026-06-16 08:35:00;M5;30;21;4324,61561;4316,94000;DOWN
2026-06-16 09:20:00;M5;30;34;4316,93414;4314,74000;DOWN
2026-06-16 10:00:00;M5;30;21;4324,00481;4326,78000;UP
2026-06-16 10:55:00;M5;30;89;4333,75639;4335,03000;UP
2026-06-16 13:30:00;M5;30;21;4343,64396;4342,97000;DOWN
2026-06-16 13:50:00;M5;30;21;4346,82334;4347,40000;UP
2026-06-16 14:05:00;M5;30;34;4342,51952;4340,46000;DOWN
2026-06-16 15:50:00;M5;30;21;4350,76264;4350,92000;UP
2026-06-16 16:20:00;M5;30;55;4338,29500;4338,15000;DOWN
2026-06-16 16:55:00;M5;30;89;4333,78119;4331,67000;DOWN
2026-06-16 17:10:00;M5;30;89;4333,79737;4335,46000;UP
2026-06-16 17:35:00;M5;30;89;4333,66673;4324,75000;DOWN
2026-06-16 18:50:00;M5;30;21;4329,65937;4337,92000;UP
2026-06-16 19:05:00;M5;30;34;4339,39372;4341,92000;UP
2026-06-16 19:55:00;M5;30;55;4340,68760;4340,58000;DOWN
2026-06-16 20:15:00;M5;30;89;4333,78888;4331,25000;DOWN
2026-06-16 20:35:00;M5;30;21;4332,26420;4336,81000;UP
2026-06-16 21:45:00;M5;30;34;4337,14708;4336,57000;DOWN
2026-06-16 22:05:00;M5;30;34;4337,03334;4340,96000;UP
2026-06-16 22:50:00;M5;30;89;4336,46546;4333,89000;DOWN
2026-06-17 01:55:00;M5;30;21;4334,84167;4335,37000;UP
2026-06-17 02:35:00;M5;30;34;4334,11033;4333,64000;DOWN
2026-06-17 03:05:00;M5;30;21;4333,24485;4338,13000;UP
2026-06-17 03:35:00;M5;30;89;4338,41583;4334,97000;DOWN
2026-06-17 04:05:00;M5;30;34;4334,93005;4347,64000;UP
2026-06-17 04:45:00;M5;30;89;4338,92035;4337,21000;DOWN
2026-06-17 05:05:00;M5;30;89;4339,21769;4341,76000;UP
2026-06-17 05:35:00;M5;30;89;4339,40498;4339,26000;DOWN
2026-06-17 08:40:00;M5;30;21;4328,47439;4329,69000;UP
2026-06-17 09:05:00;M5;30;34;4330,43815;4327,59000;DOWN
2026-06-17 09:35:00;M5;30;21;4325,46508;4325,85000;UP
2026-06-17 10:10:00;M5;30;34;4328,91814;4327,19000;DOWN
2026-06-17 10:35:00;M5;30;34;4328,10279;4330,98000;UP
2026-06-17 11:05:00;M5;30;55;4329,66547;4327,10000;DOWN
2026-06-17 11:50:00;M5;30;21;4323,85565;4324,51000;UP
2026-06-17 12:15:00;M5;30;34;4325,54244;4326,69000;UP
2026-06-17 12:05:00;M5;30;21;4324,35650;4321,94000;DOWN
2026-06-17 12:35:00;M5;30;21;4325,23834;4328,95000;UP
2026-06-17 12:45:00;M5;30;55;4327,74716;4326,97000;DOWN
2026-06-17 13:05:00;M5;30;55;4327,35677;4329,39000;UP
2026-06-17 13:45:00;M5;30;89;4332,04764;4332,42000;UP
2026-06-17 14:05:00;M5;30;89;4331,66209;4328,29000;DOWN
2026-06-17 14:35:00;M5;30;34;4325,71552;4326,62000;UP
2026-06-17 15:30:00;M5;30;21;4327,81576;4328,92000;UP
2026-06-17 15:05:00;M5;30;34;4325,65596;4322,90000;DOWN
2026-06-17 15:35:00;M5;30;34;4326,00557;4330,53000;UP
2026-06-17 16:05:00;M5;30;89;4330,29206;4327,56000;DOWN
2026-06-17 16:35:00;M5;30;21;4331,32445;4337,66000;UP
2026-06-17 18:05:00;M5;30;21;4344,77929;4344,77000;DOWN
2026-06-17 18:35:00;M5;30;21;4350,25245;4359,56000;UP
2026-06-17 19:35:00;M5;30;21;4360,84793;4359,59000;DOWN
2026-06-17 20:30:00;M5;30;21;4364,72769;4377,63000;UP
2026-06-17 21:00:00;M5;30;89;4338,73972;4316,70000;DOWN
2026-06-17 23:35:00;M5;30;21;4261,48548;4264,12000;UP
2026-06-18 02:10:00;M5;30;34;4274,21385;4281,79000;UP
2026-06-18 03:05:00;M5;30;55;4291,24572;4293,10000;UP
2026-06-18 03:35:00;M5;30;89;4304,43464;4305,55000;UP
2026-06-18 06:05:00;M5;30;21;4318,44622;4312,70000;DOWN
2026-06-18 08:40:00;M5;30;34;4310,51864;4310,49000;DOWN
2026-06-18 09:10:00;M5;30;89;4299,97320;4298,89000;DOWN
2026-06-18 09:35:00;M5;30;89;4299,83903;4301,02000;UP
2026-06-18 10:30:00;M5;30;89;4299,66057;4298,43000;DOWN
2026-06-18 10:35:00;M5;30;55;4295,15529;4294,35000;DOWN
2026-06-18 13:35:00;M5;30;21;4263,13315;4266,93000;UP
2026-06-18 14:05:00;M5;30;21;4256,18862;4247,95000;DOWN
2026-06-18 15:05:00;M5;30;21;4243,79510;4244,11000;UP
2026-06-18 16:10:00;M5;30;34;4253,31237;4259,21000;UP
2026-06-18 16:35:00;M5;30;89;4271,39317;4272,16000;UP
2026-06-18 16:40:00;M5;30;55;4268,15697;4264,40000;DOWN
2026-06-18 17:15:00;M5;30;34;4245,40519;4249,37000;UP
2026-06-18 17:05:00;M5;30;89;4268,60531;4243,59000;DOWN
2026-06-18 18:25:00;M5;30;34;4239,24122;4235,65000;DOWN
2026-06-18 19:05:00;M5;30;34;4231,78971;4231,99000;UP
2026-06-18 19:35:00;M5;30;34;4227,87593;4223,09000;DOWN
2026-06-18 20:10:00;M5;30;21;4226,05413;4227,87000;UP
2026-06-18 21:05:00;M5;30;55;4230,58908;4231,53000;UP
2026-06-18 21:35:00;M5;30;55;4226,72430;4221,09000;DOWN
2026-06-18 22:40:00;M5;30;21;4211,94060;4213,99000;UP
2026-06-18 23:05:00;M5;30;55;4215,81276;4216,56000;UP
2026-06-18 23:45:00;M5;30;55;4212,61019;4209,98000;DOWN
2026-06-19 01:10:00;M5;30;21;4206,97900;4208,01000;UP
2026-06-19 01:45:00;M5;30;55;4206,50829;4208,74000;UP
2026-06-19 01:35:00;M5;30;34;4204,76755;4203,59000;DOWN
2026-06-19 02:05:00;M5;30;55;4203,55857;4200,16000;DOWN
2026-06-19 03:45:00;M5;30;21;4189,86863;4190,42000;UP
2026-06-19 04:25:00;M5;30;34;4189,70971;4190,73000;UP
2026-06-19 04:05:00;M5;30;21;4186,89929;4184,94000;DOWN
2026-06-19 04:35:00;M5;30;21;4184,19538;4185,23000;UP
2026-06-19 04:35:00;M5;30;55;4187,46826;4185,23000;DOWN
2026-06-19 05:10:00;M5;30;21;4181,27849;4179,90000;DOWN
2026-06-19 05:35:00;M5;30;21;4178,10242;4179,63000;UP
2026-06-19 06:05:00;M5;30;21;4174,13529;4167,56000;DOWN
2026-06-19 08:45:00;M5;30;21;4136,23468;4137,56000;UP
2026-06-19 09:05:00;M5;30;34;4142,06184;4143,42000;UP
2026-06-19 09:55:00;M5;30;55;4145,72040;4147,60000;UP
2026-06-19 09:35:00;M5;30;34;4137,74820;4133,71000;DOWN
2026-06-19 10:05:00;M5;30;34;4134,96518;4159,06000;UP
2026-06-19 13:05:00;M5;30;21;4160,88047;4156,72000;DOWN
2026-06-19 14:25:00;M5;30;34;4144,43058;4144,20000;DOWN
2026-06-19 14:35:00;M5;30;34;4145,24050;4147,47000;UP
2026-06-19 15:05:00;M5;30;21;4157,14034;4158,43000;UP
2026-06-19 15:45:00;M5;30;34;4148,83190;4148,76000;DOWN
2026-06-19 16:05:00;M5;30;21;4159,42890;4182,44000;UP
2026-06-19 16:55:00;M5;30;34;4154,10699;4151,35000;DOWN
2026-06-19 19:35:00;M5;30;21;4151,05478;4151,74000;UP
2026-06-22 01:10:00;M5;30;34;4152,80761;4151,48000;DOWN
2026-06-22 01:35:00;M5;30;21;4150,29247;4152,04000;UP
2026-06-22 02:30:00;M5;30;34;4152,74969;4147,84000;DOWN
2026-06-22 02:35:00;M5;30;55;4145,00331;4144,87000;DOWN
2026-06-22 03:10:00;M5;30;21;4151,66281;4161,04000;UP
2026-06-22 05:10:00;M5;30;21;4186,17627;4184,15000;DOWN
2026-06-22 05:35:00;M5;30;21;4191,98244;4196,11000;UP
2026-06-22 06:10:00;M5;30;34;4179,90178;4178,33000;DOWN
2026-06-22 08:25:00;M5;30;21;4191,94415;4193,94000;UP
2026-06-22 09:00:00;M5;30;21;4191,68772;4191,46000;DOWN
2026-06-22 09:05:00;M5;30;21;4192,11682;4196,59000;UP
2026-06-22 10:20:00;M5;30;34;4197,51921;4197,07000;DOWN
2026-06-22 10:35:00;M5;30;21;4195,83028;4194,80000;DOWN
2026-06-22 11:10:00;M5;30;55;4191,43759;4189,95000;DOWN
2026-06-22 11:55:00;M5;30;21;4197,36137;4197,37000;UP
2026-06-22 13:55:00;M5;30;34;4205,23100;4204,64000;DOWN
2026-06-22 14:05:00;M5;30;21;4207,47207;4210,85000;UP
2026-06-22 14:25:00;M5;30;55;4205,12035;4203,96000;DOWN
2026-06-22 14:55:00;M5;30;55;4207,08539;4207,39000;UP
2026-06-22 14:35:00;M5;30;34;4208,00554;4206,27000;DOWN
2026-06-22 15:20:00;M5;30;21;4209,75351;4210,78000;UP
2026-06-22 15:05:00;M5;30;55;4208,87142;4207,71000;DOWN
2026-06-22 15:35:00;M5;30;34;4209,58371;4203,63000;DOWN
2026-06-22 16:05:00;M5;30;89;4192,46058;4190,86000;DOWN
2026-06-22 16:45:00;M5;30;89;4194,35843;4199,86000;UP
2026-06-22 17:05:00;M5;30;21;4200,78961;4206,13000;UP
2026-06-22 17:15:00;M5;30;89;4196,01671;4195,96000;DOWN
2026-06-22 17:45:00;M5;30;89;4197,54245;4201,09000;UP
2026-06-22 17:35:00;M5;30;21;4198,42723;4191,30000;DOWN
2026-06-22 18:10:00;M5;30;21;4195,85420;4197,75000;UP
2026-06-22 18:05:00;M5;30;89;4198,82999;4195,38000;DOWN
2026-06-22 18:35:00;M5;30;21;4192,53490;4182,07000;DOWN
2026-06-22 19:50:00;M5;30;21;4186,41762;4186,97000;UP
2026-06-22 20:25:00;M5;30;21;4184,29020;4184,13000;DOWN
2026-06-22 20:55:00;M5;30;21;4182,68981;4182,90000;UP
2026-06-22 21:40:00;M5;30;34;4187,68863;4189,75000;UP
2026-06-22 22:40:00;M5;30;34;4185,60385;4184,36000;DOWN
2026-06-22 23:05:00;M5;30;34;4185,12196;4190,52000;UP
2026-06-23 01:45:00;M5;30;21;4189,74326;4188,65000;DOWN
2026-06-23 02:05:00;M5;30;21;4190,78338;4191,80000;UP
2026-06-23 02:45:00;M5;30;55;4191,50496;4190,76000;DOWN
2026-06-23 03:05:00;M5;30;34;4186,50783;4184,46000;DOWN
2026-06-23 03:40:00;M5;30;21;4190,34545;4192,63000;UP
2026-06-23 04:05:00;M5;30;55;4188,78984;4188,61000;DOWN
2026-06-23 07:35:00;M5;30;21;4137,47755;4138,84000;UP
2026-06-23 08:05:00;M5;30;21;4129,15352;4127,99000;DOWN
2026-06-23 08:35:00;M5;30;21;4121,56650;4125,10000;UP
2026-06-23 09:05:00;M5;30;21;4115,03458;4113,46000;DOWN
2026-06-23 09:35:00;M5;30;21;4109,92835;4115,91000;UP
2026-06-23 10:50:00;M5;30;21;4102,54395;4100,60000;DOWN
2026-06-23 11:30:00;M5;30;21;4098,50096;4101,71000;UP
2026-06-23 11:40:00;M5;30;34;4103,06994;4109,43000;UP
2026-06-23 12:35:00;M5;30;55;4114,31215;4118,39000;UP
2026-06-23 15:10:00;M5;30;21;4117,98679;4114,05000;DOWN
2026-06-23 15:35:00;M5;30;21;4119,57567;4121,99000;UP
2026-06-23 16:30:00;M5;30;89;4120,54831;4122,41000;UP
2026-06-23 16:05:00;M5;30;21;4120,23875;4116,43000;DOWN
2026-06-23 16:40:00;M5;30;21;4122,31326;4126,43000;UP
2026-06-23 17:35:00;M5;30;21;4127,32557;4124,21000;DOWN
2026-06-23 18:30:00;M5;30;21;4128,90870;4132,97000;UP
2026-06-23 19:55:00;M5;30;21;4135,19448;4134,29000;DOWN
2026-06-23 20:10:00;M5;30;21;4136,56910;4138,48000;UP
2026-06-23 20:35:00;M5;30;34;4131,49582;4129,85000;DOWN
2026-06-23 22:50:00;M5;30;55;4115,83634;4115,56000;DOWN
2026-06-24 01:05:00;M5;30;21;4112,17796;4112,44000;UP
2026-06-24 01:30:00;M5;30;89;4103,61435;4098,69000;DOWN
2026-06-24 01:40:00;M5;30;89;4102,62008;4104,28000;UP
2026-06-24 01:35:00;M5;30;21;4108,11690;4101,03000;DOWN
2026-06-24 02:05:00;M5;30;89;4101,54910;4096,67000;DOWN
2026-06-24 03:00:00;M5;30;21;4100,18054;4102,25000;UP
2026-06-24 03:05:00;M5;30;34;4108,77163;4110,23000;UP
2026-06-24 03:20:00;M5;30;89;4099,42470;4096,33000;DOWN
2026-06-24 03:35:00;M5;30;21;4094,91976;4096,78000;UP
2026-06-24 03:35:00;M5;30;34;4105,24066;4096,78000;DOWN
2026-06-24 04:05:00;M5;30;89;4097,45316;4077,22000;DOWN
2026-06-24 04:35:00;M5;30;21;4091,48751;4095,08000;UP
2026-06-24 05:05:00;M5;30;21;4087,81091;4080,99000;DOWN
2026-06-24 06:40:00;M5;30;21;4067,46676;4068,38000;UP
2026-06-24 07:05:00;M5;30;21;4061,79926;4058,70000;DOWN
2026-06-24 07:35:00;M5;30;21;4057,68868;4064,80000;UP
2026-06-24 08:05:00;M5;30;34;4063,63493;4069,41000;UP
2026-06-24 08:45:00;M5;30;55;4076,30892;4074,87000;DOWN
2026-06-24 09:05:00;M5;30;55;4073,57233;4090,56000;UP
2026-06-24 10:55:00;M5;30;89;4075,38888;4074,79000;DOWN
2026-06-24 11:05:00;M5;30;89;4074,38684;4075,53000;UP
2026-06-24 11:05:00;M5;30;21;4076,93418;4075,53000;DOWN
2026-06-24 11:35:00;M5;30;21;4079,17383;4082,08000;UP
2026-06-24 12:05:00;M5;30;89;4072,33898;4069,84000;DOWN
2026-06-24 13:00:00;M5;30;55;4064,54091;4062,09000;DOWN
2026-06-24 13:40:00;M5;30;55;4061,49485;4064,82000;UP
2026-06-24 14:05:00;M5;30;55;4059,43107;4049,17000;DOWN
2026-06-24 16:40:00;M5;30;21;4008,27374;4015,42000;UP
2026-06-24 17:05:00;M5;30;55;4033,32824;4027,79000;DOWN
2026-06-24 17:35:00;M5;30;34;4019,11624;4019,56000;UP
2026-06-24 18:05:00;M5;30;34;4014,04832;3999,84000;DOWN
2026-06-24 18:45:00;M5;30;34;4009,16213;4013,06000;UP
2026-06-24 19:05:00;M5;30;34;4004,98030;4000,37000;DOWN
2026-06-24 19:35:00;M5;30;34;4001,20719;4018,02000;UP
2026-06-24 20:05:00;M5;30;55;4009,69097;4006,84000;DOWN
2026-06-24 21:25:00;M5;30;21;3989,46434;3990,20000;UP
2026-06-24 21:45:00;M5;30;34;3983,13486;3979,26000;DOWN
2026-06-24 22:25:00;M5;30;21;3981,81022;3984,00000;UP
2026-06-24 22:50:00;M5;30;55;3987,18704;3990,59000;UP
2026-06-24 23:25:00;M5;30;89;3999,03406;4000,03000;UP
2026-06-25 03:25:00;M5;30;21;3998,39534;3996,17000;DOWN
2026-06-25 03:35:00;M5;30;34;3986,37968;3982,55000;DOWN
2026-06-25 04:05:00;M5;30;34;3987,49985;3991,23000;UP
2026-06-25 04:55:00;M5;30;89;3979,01030;3976,66000;DOWN
2026-06-25 05:15:00;M5;30;89;3977,22692;3981,23000;UP
2026-06-25 05:05:00;M5;30;55;3974,29818;3965,75000;DOWN
2026-06-25 05:35:00;M5;30;55;3973,99984;3984,64000;UP
2026-06-25 06:05:00;M5;30;89;3973,54851;3973,37000;DOWN
2026-06-25 06:45:00;M5;30;21;3984,76629;3986,55000;UP
2026-06-25 08:35:00;M5;30;34;3988,39384;3984,80000;DOWN
2026-06-25 09:15:00;M5;30;55;3976,55015;3974,76000;DOWN
2026-06-25 09:35:00;M5;30;55;3976,93690;3980,59000;UP
2026-06-25 10:55:00;M5;30;21;3985,49259;3987,88000;UP
2026-06-25 10:40:00;M5;30;55;3977,66380;3974,53000;DOWN
2026-06-25 11:05:00;M5;30;55;3978,27408;3988,06000;UP
2026-06-25 13:00:00;M5;30;34;3986,51911;3986,45000;DOWN
2026-06-25 13:25:00;M5;30;21;3988,85602;3989,16000;UP
2026-06-25 13:40:00;M5;30;34;3987,35867;3985,50000;DOWN
2026-06-25 14:15:00;M5;30;55;3982,12779;3981,49000;DOWN
2026-06-25 14:35:00;M5;30;55;3982,07095;3982,36000;UP
2026-06-25 15:25:00;M5;30;21;3984,52471;3984,54000;UP
2026-06-25 15:20:00;M5;30;55;3981,97583;3980,23000;DOWN
2026-06-25 15:35:00;M5;30;55;3982,61060;3997,89000;UP
2026-06-25 18:10:00;M5;30;21;4015,27269;4007,98000;DOWN
2026-06-25 18:35:00;M5;30;21;4022,95698;4028,84000;UP
2026-06-25 19:35:00;M5;30;21;4036,68841;4031,77000;DOWN
2026-06-25 21:00:00;M5;30;34;4029,80235;4028,58000;DOWN
2026-06-25 21:15:00;M5;30;34;4034,10219;4037,87000;UP
2026-06-25 21:35:00;M5;30;34;4037,79059;4036,33000;DOWN
2026-06-25 22:45:00;M5;30;55;4028,26537;4026,69000;DOWN
2026-06-26 01:35:00;M5;30;21;4032,95573;4034,11000;UP
2026-06-26 02:05:00;M5;30;21;4030,57283;4022,75000;DOWN
2026-06-26 02:55:00;M5;30;89;4017,40341;4014,46000;DOWN
2026-06-26 03:10:00;M5;30;89;4019,00648;4019,68000;UP
2026-06-26 03:35:00;M5;30;89;4020,46765;4016,23000;DOWN
2026-06-26 04:10:00;M5;30;21;4018,63379;4019,64000;UP
2026-06-26 04:35:00;M5;30;89;4023,09105;4021,49000;DOWN
2026-06-26 05:05:00;M5;30;21;4015,69109;4016,92000;UP
2026-06-26 05:35:00;M5;30;21;4011,36410;3997,62000;DOWN
2026-06-26 06:50:00;M5;30;21;4001,99730;4002,12000;UP
2026-06-26 07:40:00;M5;30;34;4006,63244;4008,08000;UP
2026-06-26 09:20:00;M5;30;55;4019,24265;4023,06000;UP
2026-06-26 09:40:00;M5;30;89;4024,62842;4025,18000;UP
2026-06-26 11:50:00;M5;30;21;4032,98603;4032,72000;DOWN
2026-06-26 12:05:00;M5;30;21;4037,81294;4038,59000;UP
2026-06-26 13:15:00;M5;30;21;4046,88758;4044,52000;DOWN
2026-06-26 13:50:00;M5;30;21;4051,28906;4052,82000;UP
2026-06-26 14:05:00;M5;30;21;4054,73192;4053,18000;DOWN
2026-06-26 14:50:00;M5;30;34;4045,31052;4044,51000;DOWN
2026-06-26 15:10:00;M5;30;34;4048,75833;4048,97000;UP
2026-06-26 15:55:00;M5;30;21;4058,05850;4059,01000;UP
2026-06-26 15:35:00;M5;30;34;4052,11603;4044,15000;DOWN
2026-06-26 16:20:00;M5;30;34;4055,14334;4057,20000;UP
2026-06-26 16:05:00;M5;30;21;4059,17335;4044,61000;DOWN
2026-06-26 16:40:00;M5;30;21;4062,09886;4062,22000;UP
2026-06-26 16:35:00;M5;30;34;4058,73825;4048,04000;DOWN
2026-06-26 17:05:00;M5;30;34;4063,25489;4079,03000;UP
2026-06-26 19:20:00;M5;30;21;4087,88646;4085,42000;DOWN
2026-06-26 19:35:00;M5;30;34;4085,75474;4084,54000;DOWN
2026-06-26 20:35:00;M5;30;55;4078,26025;4075,57000;DOWN
2026-06-26 22:00:00;M5;30;89;4066,76637;4065,37000;DOWN
2026-06-26 22:10:00;M5;30;89;4068,75768;4069,48000;UP
2026-06-26 22:35:00;M5;30;89;4070,58914;4068,64000;DOWN
2026-06-26 23:45:00;M5;30;21;4074,62033;4075,90000;UP
2026-06-29 01:10:00;M5;30;89;4075,57529;4069,99000;DOWN
2026-06-29 02:05:00;M5;30;21;4066,62158;4070,32000;UP
2026-06-29 02:35:00;M5;30;21;4063,76609;4060,61000;DOWN
2026-06-29 03:35:00;M5;30;21;4058,70929;4060,57000;UP
2026-06-29 04:05:00;M5;30;34;4066,60844;4061,83000;DOWN
2026-06-29 04:35:00;M5;30;21;4056,91565;4061,74000;UP
2026-06-29 05:05:00;M5;30;34;4062,69514;4061,90000;DOWN
2026-06-29 05:45:00;M5;30;34;4061,78846;4067,42000;UP
2026-06-29 07:30:00;M5;30;34;4062,05231;4061,08000;DOWN
2026-06-29 09:05:00;M5;30;21;4058,70800;4061,68000;UP
2026-06-29 10:25:00;M5;30;55;4064,27345;4066,01000;UP
2026-06-29 10:35:00;M5;30;55;4063,07551;4062,94000;DOWN
2026-06-29 11:05:00;M5;30;55;4062,12551;4063,82000;UP
2026-06-29 11:40:00;M5;30;55;4060,99242;4055,65000;DOWN
2026-06-29 14:40:00;M5;30;21;4035,03849;4035,27000;UP
2026-06-29 15:05:00;M5;30;55;4046,13096;4047,96000;UP
2026-06-29 15:20:00;M5;30;34;4039,91474;4039,78000;DOWN
2026-06-29 15:35:00;M5;30;34;4038,22358;4044,96000;UP
2026-06-29 15:45:00;M5;30;55;4044,23682;4043,26000;DOWN
2026-06-29 16:05:00;M5;30;55;4042,51842;4046,11000;UP
2026-06-29 16:35:00;M5;30;55;4040,79340;4036,05000;DOWN
2026-06-29 18:45:00;M5;30;21;4025,30890;4026,77000;UP
2026-06-29 19:10:00;M5;30;34;4024,26399;4023,67000;DOWN
2026-06-29 19:45:00;M5;30;21;4022,54606;4026,08000;UP
2026-06-29 20:05:00;M5;30;55;4026,15484;4030,40000;UP
